uid,ward_id,ward_name,ward_name_kn,corporation,zone,zone_name,ac,ac_no,assembly,ro_division,aro,area_sqkm,pop,male,female,bus,bus_cov,metro,metro_cov,road_km,road_density,polling,parks,parks_cov,playgrounds,playground_area_sqkm,open_space_pc,lakes,lake_cov,lake_area_sqkm,ponds,pond_area_sqkm,water_cov_pct,flood_vuln,flood_prone,low_lying,drain_primary,drain_secondary,drain_tertiary,drain_total,drain_density,schools,anganwadi,anganwadi_per_1000,toilet_cov,toilets,police,police_outpost,railway_police,fire,neighbourhoods,contact_corporator,contact_party,contact_aee,contact_aee_phone,contact_aro_name,contact_aro_phone,old_wards,reservation
South-61,61,Kodi Chikkanahalli,ಕೋಡಿ ಚಿಕ್ಕನಹಳ್ಳಿ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Arakere,ARO- Bilekanahalli,1.127,27784,14680,13104,9,100.1,0,,29.01,25.74,15,1,100.1,0,0.0,0.0,0,20.5,0.0006,0,0.0,0.05,2,0,0,0.96,0.55,4.71,6.21,5.51,4,5,0.18,93.1,1,1,0,0,0,Bommanahalli; Kodichikkanahalli; Lake City; N. G. R. Layout; Roopena Agrahara; Vakil Marina Layout,K Narayan Raju,BJP,Sri Channaveeraiah,9448449007,Basavaraj,9480684001,Bilekhalli (62.9%); Bommanahalli (36.8%),Scheduled Caste
South-62,62,Devarachikkanahalli,ದೇವರಚಿಕ್ಕನಹಳ್ಳಿ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Bommanahalli,ARO- Bommanahalli,1.188,24847,13062,11784,10,100.1,0,,29.26,24.62,42,2,85.5,2,0.0044,0.18,0,,0.0,0,0.0,0.0,0,0,1,0.0,0.57,4.52,5.1,4.29,17,1,0.04,79.3,0,0,0,0,0,,Bharathi Ramachandra,BJP,Sri Channaveeraiah,9448449007,Basavaraj,9480684001,Hongasandra (60.3%); Bommanahalli (39.6%),"Backward Class ""B"" (Women)"
South-63,63,Bommanahalli,ಬೊಮ್ಮನಹಳ್ಳಿ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Bommanahalli,ARO- Bommanahalli,0.884,26792,14010,12782,12,100.1,0,,25.41,28.74,25,1,99.7,0,0.0,0.0,0,0.9,0.0,0,0.0,0.0,1,0,0,0.0,0.02,2.1,2.13,2.41,16,1,0.04,100.1,0,0,0,0,0,Hongasandra,C R Rajmohan Raju,BJP,Sri Channaveeraiah,9448449007,Basavaraj,9480684001,Bommanahalli (77.8%); Hongasandra (21.6%); HSR Layout (0.5%),"Backward Class ""A"" (Women)"
South-64,64,Hongasandra,ಹೊಂಗಸಂದ್ರ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Bommanahalli,ARO- Bommanahalli,0.498,27790,14968,12821,9,100.1,0,,15.59,31.28,6,0,48.7,0,0.0,0.0,0,,0.0,0,0.0,0.0,0,0,1,0.28,0.03,2.94,3.25,6.52,7,1,0.04,96.2,1,0,0,0,0,,Bharathi Ramachandra,BJP,Sri Channaveeraiah,9448449007,Basavaraj,9480684001,Hongasandra (98.2%); Bommanahalli (1.8%),General (Women)
South-65,65,Garvebavi Palya,ಗಾರ್ವೆಬಾವಿ ಪಾಳ್ಯ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Bommanahalli,ARO- Singasandra,1.269,22967,12881,10086,4,98.3,0,,35.35,27.85,20,0,13.6,0,0.0,0.0,0,34.3,0.0076,0,0.0,0.6,1,0,0,1.02,0.0,3.44,4.46,3.51,13,0,0.0,44.0,0,0,0,0,0,GarvebhaviPalya,Shobha Jagadish,INC,akramo pasha,9480685280,Basavaraj,9480684001,Mangammanapalya (55.9%); Hongasandra (43.7%),General (Women)
South-66,66,Singasandra,ಸಿಂಗಸಂದ್ರ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Bommanahalli,ARO- Singasandra,1.86,19089,10250,8839,8,100.1,0,,47.01,25.28,14,1,34.3,0,0.0,0.0,2,89.1,0.0482,2,0.0007,2.63,0,0,0,0.17,3.19,3.27,6.63,3.57,6,2,0.1,66.7,2,0,0,0,0,Wellington Paradise Layout,V Shantha,BJP,Sri Ashok Kumar,9480684569,Basavaraj,9480684001,Singasandra (100%),General (Women)
South-67,67,Bandepalya,ಬಂಡೇಪಾಳ್ಯ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Bommanahalli,ARO- Mangamanapalya,1.762,19744,10547,9197,8,100.1,0,,46.56,26.43,27,2,70.9,0,0.0,0.0,2,99.5,0.0868,0,0.0,4.92,1,0,2,0.11,0.56,5.58,6.25,3.55,11,6,0.3,45.8,2,0,0,0,0,Singasandra,V Shantha,BJP,Sri Ashok Kumar,9480684569,Basavaraj,9480684001,Singasandra (51.8%); Mangammanapalya (39.4%); Hongasandra (8.7%),"Backward Class ""A"""
South-68,68,Mangammana Palya,ಮಂಗಮ್ಮನ ಪಾಳ್ಯ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Bommanahalli,ARO- Mangamanapalya,0.591,23783,12624,11160,0,100.1,0,,17.18,29.07,11,0,80.5,0,0.0,0.0,1,100.0,0.0294,0,0.0,4.97,0,0,1,0.0,0.0,2.14,2.14,3.62,12,5,0.21,99.2,0,0,0,0,0,ITI Layout,Shobha Jagadish,INC,akramo pasha,9480685280,Basavaraj,9480684001,Mangammanapalya (99.7%),General
South-69,69,Hosapalya,ಹೊಸಪಾಳ್ಯ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- HSR Layout,ARO- Iblur,1.315,18834,9984,8850,3,99.5,0,,26.32,20.02,22,0,63.3,0,0.0,0.0,1,87.7,0.0369,0,0.0,2.8,0,0,0,0.0,0.0,3.15,3.15,2.4,10,1,0.05,44.0,0,0,0,0,0,Somasundarapalya,Shobha Jagadish,INC,akramo pasha,9480685280,Basavaraj,9480684001,Mangammanapalya (89.3%); HSR Layout (9.3%); Bellanduru (0.8%); Singasandra (0.6%),General (Women)
South-70,70,Iblur,ಇಬ್ಬಲೂರು,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- HSR Layout,ARO- Iblur,2.794,27146,14110,13035,13,71.9,0,,45.3,16.21,20,7,70.7,1,0.0045,0.17,1,36.4,0.0532,0,0.0,1.9,0,0,0,0.0,1.53,4.83,6.36,2.27,8,2,0.07,54.2,2,1,0,0,0,Agara; Iblur; Parangipalya,Gurumurthy Reddy,BJP,akramo pasha,9480685280,Basavaraj,9480684001,HSR Layout (98.6%); Bellanduru (0.7%); Agaram (0.7%),Scheduled Caste
South-71,71,Agara,ಅಗರ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- HSR Layout,ARO- HSR Layout,1.855,18836,9742,9095,24,100.1,0,,47.66,25.69,16,8,100.1,1,0.0405,2.15,0,54.6,0.0002,0,0.0,0.01,2,1,0,0.0,0.17,6.22,6.39,3.44,9,1,0.05,99.4,1,1,0,0,0,Sector 1; Sector 2; Sector 3; Yellukunte,Gurumurthy Reddy,BJP,akramo pasha,9480685280,Basavaraj,9480684001,HSR Layout (84.8%); Mangammanapalya (15.2%),General (Women)
South-72,72,HSR Layout,ಎಚ್‌ಎಸ್‌ಆರ್ ಲೇಔಟ್,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- HSR Layout,ARO- HSR Layout,2.664,18787,9747,9040,31,96.1,0,,69.69,26.16,11,12,94.5,0,0.0,0.0,1,36.9,0.3082,0,0.0,11.57,2,0,0,4.18,1.59,13.35,19.13,7.18,11,1,0.05,100.1,10,0,0,0,0,HSR Layout; MCHS Colony; Mangamannapalya; Sector 4; Sector 6; Sector 7,Gurumurthy Reddy,BJP,akramo pasha,9480685280,Basavaraj,9480684001,HSR Layout (98.9%); Hongasandra (1.1%),General
West-1,1,Nagasandra,ನಾಗಸಂದ್ರ,West,Zone1,Rajarajeshwarinagar,Dasarahalli,155,155 - Dasarahalli,RO- Hegganahalli,ARO- Nagasandra,1.909,24974,13670,11304,23,99.4,0,6.4,48.45,25.37,16,7,90.9,0,0.0,0.0,0,33.5,0.0017,0,0.0,0.09,1,0,1,1.33,0.03,4.64,6.0,3.14,10,7,0.28,64.7,2,0,0,0,0,HMT Layout; Nagasandra; Rukmini Nagara,Sarvamangala Nagaraj,BJP,Rangaraju,9480685803,Smt Nagarathna,9686800228,Chokkasandra (99.5%),General
West-2,2,Chokkasandra,ಚೊಕ್ಕಸಂದ್ರ,West,Zone1,Rajarajeshwarinagar,Dasarahalli,155,155 - Dasarahalli,RO- Hegganahalli,ARO- Nagasandra,1.089,27117,15167,11949,8,100.1,0,14.4,30.85,28.34,21,0,100.1,2,0.011,0.41,1,94.4,0.0637,0,0.0,5.85,0,0,1,3.35,1.01,0.82,5.19,4.77,9,5,0.18,99.9,2,0,0,0,0,,Sarvamangala Nagaraj,BJP,Rangaraju,9480685803,Smt Nagarathna,9686800228,Chokkasandra (100%),General (Women)
West-3,3,Nelagadaranahalli,ನೆಲಗದರನಹಳ್ಳಿ,West,Zone1,Rajarajeshwarinagar,Dasarahalli,155,155 - Dasarahalli,RO- Hegganahalli,ARO- Nagasandra,2.165,22738,12798,9940,11,96.8,0,,42.76,19.75,17,2,85.2,1,0.0,0.0,0,22.4,0.0241,0,0.0,1.11,0,0,0,1.37,1.31,2.95,5.63,2.6,14,5,0.22,70.1,0,0,0,0,0,Gruhalaxmi Layout; Nelagedaranahalli; Peenya 2nd Stage,Lalitha Thimananjaiah,INC,Rangaraju,9480685803,Smt Nagarathna,9686800228,Peenya Industrial Area (63.2%); Chokkasandra (36.8%),General (Women)
West-4,4,Parvathi Nagar,ಪಾರ್ವತಿ ನಗರ,West,Zone1,Rajarajeshwarinagar,Dasarahalli,155,155 - Dasarahalli,RO- Hegganahalli,ARO- Shivapura,1.463,20312,10983,9330,14,100.1,0,,30.82,21.07,14,1,98.3,1,0.0001,0.0,0,,0.0,0,0.0,0.0,0,0,0,0.0,0.51,4.07,4.58,3.13,10,0,0.0,100.1,4,0,0,0,0,MEI Colony,Lalitha Thimananjaiah,INC,Rangaraju,9480685803,Smt Nagarathna,9686800228,Peenya Industrial Area (99.9%),General
West-5,5,Rajeshwarinagar,ರಾಜೇಶ್ವರಿನಗರ,West,Zone1,Rajarajeshwarinagar,Dasarahalli,155,155 - Dasarahalli,RO- Hegganahalli,ARO- Hegganahalli,0.47,25418,13734,11684,2,100.1,0,,16.24,34.53,18,0,95.4,0,0.0,0.0,0,,0.0162,0,0.0,3.45,0,0,0,0.0,0.6,0.81,1.41,3.0,13,4,0.16,97.1,0,0,0,0,0,,Padmavathi Narasimhamurthy,JDS,Ravishankar,9449146594,Smt Nagarathna,9686800228,Rajagopal Nagar (50.1%); Peenya Industrial Area (49.9%),General (Women)
West-6,6,Shivapura,ಶಿವಪುರ,West,Zone1,Rajarajeshwarinagar,Dasarahalli,155,155 - Dasarahalli,RO- Hegganahalli,ARO- Shivapura,2.68,26408,14281,12117,11,98.8,0,,56.49,21.08,22,0,15.3,1,0.0142,0.54,0,2.6,0.1554,0,0.0,5.8,0,1,1,0.98,2.52,9.98,13.48,5.03,14,3,0.11,88.7,3,1,0,0,0,Shivapura,Lalitha Thimananjaiah,INC,Rangaraju,9480685803,Smt Nagarathna,9686800228,Peenya Industrial Area (88.7%); Hegganahalli (8.9%); Rajagopal Nagar (2.4%),Scheduled Caste
West-7,7,Rajagopala Nagara,ರಾಜಗೋಪಾಲ ನಗರ,West,Zone1,Rajarajeshwarinagar,Dasarahalli,155,155 - Dasarahalli,RO- Hegganahalli,ARO- Hegganahalli,1.0,24944,13594,11350,5,100.1,0,,26.73,26.72,21,0,6.7,0,0.0,0.0,0,,0.0006,0,0.0,0.06,1,0,0,0.0,0.43,1.8,2.23,2.23,21,7,0.28,94.0,0,0,0,0,0,GKW Layout,Padmavathi Narasimhamurthy,JDS,Ravishankar,9449146594,Smt Nagarathna,9686800228,Rajagopal Nagar (99.9%),General
West-8,8,Hegganahalli,ಹೆಗ್ಗನಹಳ್ಳಿ,West,Zone1,Rajarajeshwarinagar,Dasarahalli,155,155 - Dasarahalli,RO- Hegganahalli,ARO- Hegganahalli,0.88,28416,15161,13255,5,100.1,0,,25.86,29.39,26,0,,0,0.0,0.0,0,,0.0,0,0.0,0.0,1,0,0,0.0,0.64,1.52,2.16,2.46,12,7,0.25,71.4,0,0,0,0,0,Hegganahalli,Padmavathi Narasimhamurthy,JDS,Ravishankar,9449146594,Smt Nagarathna,9686800228,Rajagopal Nagar (66.8%); Hegganahalli (33.1%),General (Women)
West-9,9,Srigandhanagar,ಶ್ರೀಗಂಧನಗರ,West,Zone1,Rajarajeshwarinagar,Dasarahalli,155,155 - Dasarahalli,RO- Hegganahalli,ARO- Sunkadakatte,0.751,22361,12116,10245,3,100.1,0,,21.72,28.93,10,0,5.0,1,0.0064,0.29,0,,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.55,1.55,2.07,7,1,0.04,43.3,0,0,0,0,0,Kareemsab Nagar,Bhagyamma K,BJP,Ravishankar,9449146594,Smt Nagarathna,9686800228,Hegganahalli (59.8%); Rajagopal Nagar (39%); Dodda Bidarakallu (1%),"Backward Class ""A"""
West-10,10,Sunkadakatte,ಸುಂಕದಕಟ್ಟೆ,West,Zone1,Rajarajeshwarinagar,Dasarahalli,155,155 - Dasarahalli,RO- Hegganahalli,ARO- Sunkadakatte,0.769,23123,12440,10683,6,100.1,0,,23.56,30.63,23,0,4.8,0,0.0,0.0,0,12.9,0.0,0,0.0,0.0,0,0,0,0.0,0.14,0.77,0.91,1.19,21,3,0.13,26.9,0,0,0,0,0,,Bhagyamma K,BJP,Ravishankar,9449146594,Smt Nagarathna,9686800228,Hegganahalli (99.3%); Herohalli (0.7%),General (Women)
West-11,11,Dodda Bidarakallu,ದೊಡ್ಡ ಬಿದರಕಲ್ಲು,West,Zone1,Rajarajeshwarinagar,Yeshwanthapura,153,153 - Yeshwanthapura,RO- Herohalli,ARO- Dodda Bidarakallu,4.236,25777,13763,12015,23,89.7,0,2.8,91.91,21.7,29,1,48.6,1,0.0038,0.15,3,38.2,0.2443,0,0.0,5.77,2,0,2,4.91,2.67,5.84,13.42,3.17,19,8,0.31,9.0,0,0,0,0,0,Byraveshwara Nagara; Doddabidarakallu; Muniswamappa Layout; Sapthagiri Layout; Venugopala Nagara,Vasudeva S,INC,Rudravadi,988665750,Ramesh,9480685326,Dodda Bidarakallu (97.1%); Peenya Industrial Area (2.4%),General
West-12,12,Andrahalli,ಅಂದ್ರಹಳ್ಳಿ,West,Zone1,Rajarajeshwarinagar,Yeshwanthapura,153,153 - Yeshwanthapura,RO- Herohalli,ARO- Dodda Bidarakallu,5.578,27694,14627,13066,17,99.7,0,,129.35,23.19,21,4,38.2,0,0.0,0.0,2,36.4,0.0778,0,0.0,1.4,0,0,0,5.3,4.99,11.04,21.33,3.82,27,7,0.25,3.1,0,0,0,0,0,Andrahalli,Vasudeva S,INC,Rudravadi,988665750,Ramesh,9480685326,Dodda Bidarakallu (99.6%),Scheduled Tribes
West-13,13,Nada prabhu Kempegowda Nagara,ನಾಡ ಪ್ರಭು ಕೆಂಪೇಗೌಡ ನಗರ,West,Zone1,Rajarajeshwarinagar,Yeshwanthapura,153,153 - Yeshwanthapura,RO- Herohalli,ARO- Dodda Bidarakallu,4.207,27225,14293,12912,21,99.2,0,,111.53,26.51,37,3,65.2,5,0.0301,1.11,0,39.3,0.0,0,0.0,0.0,1,0,3,3.34,0.52,8.03,11.89,2.83,23,1,0.04,37.4,3,0,0,0,0,Gollarahatti; Hosahalli Golarapalya; Lingadeeranahalli; Syndicate Bank Layout; Tunga Nagar; Vidyamanyanagar,Vasudeva S,INC,Rudravadi,988665750,Ramesh,9480685326,Dodda Bidarakallu (67.5%); Herohalli (32.5%),General
West-14,14,Herohalli,ಹೆರೋಹಳ್ಳಿ,West,Zone1,Rajarajeshwarinagar,Yeshwanthapura,153,153 - Yeshwanthapura,RO- Herohalli,ARO- Herohalli,1.495,28413,15013,13419,17,100.1,0,,40.2,26.89,29,1,79.6,0,0.0,0.0,2,52.7,0.081,0,0.0,5.42,1,0,0,0.45,1.58,2.58,4.61,3.09,16,3,0.11,44.7,1,0,0,0,0,Herohalli; Madeshwara Nagara; Prasanna Layout,Rajanna,INC,Srimath Swayamprabh,9480685321,nandana,9480683155,Herohalli (99.7%),"Backward Class ""A"" (Women)"
West-15,15,Byadarahalli,ಬ್ಯಾಡರಹಳ್ಳಿ,West,Zone1,Rajarajeshwarinagar,Yeshwanthapura,153,153 - Yeshwanthapura,RO- Herohalli,ARO- Herohalli,4.154,22784,12186,10598,30,96.7,0,,95.58,23.01,19,9,90.1,3,0.0301,1.32,1,57.2,0.0193,1,0.0062,0.62,0,0,0,2.37,3.02,5.18,10.57,2.54,23,5,0.22,61.0,3,1,0,0,0,Bharathnagar; Byadarahalli,Rajanna,INC,Srimath Swayamprabh,9480685321,nandana,9480683155,Herohalli (91.8%); Dodda Bidarakallu (7.3%); Ullalu (0.9%),"Backward Class ""A"""
West-16,16,Ullal,ಉಳ್ಳಾಲ,West,Zone1,Rajarajeshwarinagar,Yeshwanthapura,153,153 - Yeshwanthapura,RO- Kengeri,ARO- Ullal,5.579,22549,11535,11014,33,98.8,0,,146.27,26.22,27,3,77.6,4,0.0375,1.66,2,31.2,0.3159,0,0.0,5.66,3,0,0,4.97,0.88,9.46,15.31,2.74,24,15,0.67,14.5,0,0,0,0,0,3rd Block; 4th Block; 5th Block; 6th Block; Further Extension; Sir MV Layout; Sonnenahalli; Ullalu,Sharada Muniraju,BJP,Rudravadi,988665750,Ramesh,9480685326,Ullalu (80.7%); Herohalli (18.9%),General
West-17,17,Nagadevanahalli,ನಾಗದೇವನಹಳ್ಳಿ,West,Zone1,Rajarajeshwarinagar,Yeshwanthapura,153,153 - Yeshwanthapura,RO- Kengeri,ARO- Ullal,2.481,23269,12102,11167,20,100.1,0,,71.23,28.71,18,6,100.1,6,0.016,0.69,0,36.1,0.0,0,0.0,0.0,0,0,0,0.04,2.32,4.24,6.6,2.66,22,6,0.26,100.1,7,0,0,0,0,Bhuvaneshwari Nagara 1st Stage; Bhuvaneshwari Nagara 2nd Stage; Nagadevanahalli,Sharada Muniraju,BJP,Rudravadi,988665750,Ramesh,9480685326,Ullalu (97.9%); Jnana Bharathi ward (2.1%),General (Women)
West-18,18,Kengal Hanumanthaiah West,ಕೆಂಗಲ್ ಹನುಮಂತಯ್ಯ ಪಶ್ಚಿಮ,West,Zone1,Rajarajeshwarinagar,Yeshwanthapura,153,153 - Yeshwanthapura,RO- Kengeri,ARO- Hemmigepura,2.325,21223,10855,10368,18,97.7,0,10.5,59.35,25.53,31,7,80.4,0,0.0,0.0,1,47.2,0.1456,0,0.0,6.26,0,0,0,2.53,0.55,3.98,7.06,3.04,17,3,0.14,81.7,3,0,0,0,0,Maruthi Nagara,BV Satyanaraya,BJP,Rudravadi,988665750,Ramesh,9480685326,Kengeri (59.5%); Ullalu (40.3%),General
West-19,19,Shivanapalya,ಶಿವನಪಾಳ್ಯ,West,Zone1,Rajarajeshwarinagar,Yeshwanthapura,153,153 - Yeshwanthapura,RO- Kengeri,ARO- Kengeri,1.681,21903,11495,10408,14,100.1,0,1.1,48.75,28.99,18,3,100.1,2,0.0019,0.09,1,96.5,0.0553,0,0.0,3.29,0,0,0,0.41,1.33,4.69,6.43,3.82,12,3,0.14,86.5,1,0,0,0,0,Dubasi Palya; Kengeri; Kengeri Satelite Town,Sharada Muniraju,BJP,Rudravadi,988665750,Ramesh,9480685326,Ullalu (50.5%); Kengeri (49.5%),"Backward Class ""A"" (Women)"
West-20,20,Kengeri Kote ward,ಕೆಂಗೇರಿ ಕೋಟೆ ವಾರ್ಡ್,West,Zone1,Rajarajeshwarinagar,Yeshwanthapura,153,153 - Yeshwanthapura,RO- Kengeri,ARO- Hemmigepura,15.214,19339,9841,9499,48,80.3,1,12.3,210.68,13.85,22,0,8.4,8,0.0546,2.82,4,19.4,0.2805,2,0.0043,1.87,0,1,0,8.3,3.09,32.11,43.5,2.86,40,8,0.41,24.2,3,0,0,0,0,"Banashankari 6th Stage, 11th Block; Chettupalya; Concept City; Ganakkal; Kodipalya",Arya Srinivas,INC,Rudravadi,988665750,Ramesh,9480685326,Hemmigepura (86.7%); Kengeri (12.8%),"Backward Class ""A"""
West-21,21,Kengeri,ಕೆಂಗೇರಿ,West,Zone1,Rajarajeshwarinagar,Yeshwanthapura,153,153 - Yeshwanthapura,RO- Kengeri,ARO- Kengeri,6.094,21835,11253,10582,37,93.5,2,32.2,110.76,18.18,30,2,49.5,5,0.0247,1.13,1,25.7,0.1165,3,0.0007,1.92,4,0,2,6.29,3.72,12.11,22.13,3.63,12,3,0.14,64.2,7,1,0,0,0,BDA Jnanabharathi Residential Enclave; BEML Layout 7th Phase; BHEL Layout; Concorde Layout; Krishna Garden Layout; Pattanagere; Reflex Layout; Vijayashree Layout,Arya Srinivas,INC,Rudravadi,988665750,Ramesh,9480685326,Hemmigepura (83.2%); Kengeri (14.9%); Rajarajeshwari Nagar (1.9%),"Backward Class ""A"" (Women)"
West-22,22,Bangarappa Nagara,ಬಂಗಾರಪ್ಪ ನಗರ,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Rajarajeswari Nagara,ARO- Rajarajeswari Nagara,6.753,28414,14846,13669,33,96.2,2,15.6,123.51,18.29,32,2,62.0,7,0.0577,2.03,4,60.2,0.2085,1,0.0003,3.09,1,1,0,5.92,6.42,15.48,27.82,4.12,22,5,0.18,50.3,4,0,0,0,0,Aditya Layout; Bangarappa Nagar; D'Souza Nagar; Gattigere Extension; Giridhama Layout; Javaranadoddi; Krishnappa Layout; Marappa Layout; Pantarapalya; Pramodha Layout; Pushpagiri Nagar; Sapthagiri Layout,Nalini Manjunath,BJP,Rudravadi,988665750,Ramesh,9480685326,Rajarajeshwari Nagar (100%),General
West-23,23,Rajarajeshwari Nagara,ರಾಜರಾಜೇಶ್ವರಿ ನಗರ,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Rajarajeswari Nagara,ARO- Rajarajeswari Nagara,4.126,26050,13348,12601,37,99.8,0,20.4,97.56,23.65,27,11,97.3,3,0.0149,0.57,1,67.3,0.0592,0,0.0,1.44,8,2,2,1.92,8.69,6.21,16.83,4.08,15,2,0.08,96.0,5,1,0,0,0,BEML Layout 3rd Stage; BEML Layout 5th Stage; Channasandra; Halagevaderahalli; Ideal Homes Layout; Kenchenahalli; Rajarajeshwari Nagar; Srinivasapura,Nalini Manjunath,BJP,Rudravadi,988665750,Ramesh,9480685326,Rajarajeshwari Nagar (100%),"Backward Class ""B"" (Women)"
West-24,24,Jnana Bharathi Ward,ಜ್ಞಾನ ಭಾರತಿ ವಾರ್ಡ್,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Rajarajeswari Nagara,ARO- Jnana Bharathi,6.61,20533,10816,9717,49,83.7,1,11.5,100.59,15.22,24,4,71.9,10,0.1673,8.15,0,2.9,0.0,2,0.004,0.06,0,0,2,3.5,3.39,12.1,18.99,2.87,22,0,0.0,50.4,3,1,0,0,1,Jnana Bharathi,Tejaswini Sitaramaiah,BJP,Rudravadi,988665750,Ramesh,9480685326,Jnana Bharathi ward (100%),General
West-25,25,Vinayaka Layout,ವಿನಾಯಕ ಲೇಔಟ್,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Rajarajeswari Nagara,ARO- Jnana Bharathi,2.573,20170,10168,10002,32,100.1,0,,70.54,27.42,16,15,100.1,2,0.0232,1.15,1,56.6,0.0,0,0.0,0.0,3,0,1,1.69,0.0,7.1,8.79,3.42,11,0,0.0,98.8,4,1,0,0,0,Mallathahalli; NGEF Layout; Nagarabhavi; Nrupatunga Nagar; Vinayaka Layout,G Mohan Kumar,INC,Rudravadi,988665750,Ramesh,9480685326,Kottegepalya (81.5%); Jnana Bharathi ward (18.5%),"Backward Class ""A"" (Women)"
West-26,26,Mallathahalli,ಮಲ್ಲತ್ತಹಳ್ಳಿ,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Rajarajeswari Nagara,ARO- Jnana Bharathi,2.616,21575,11199,10375,22,100.1,0,,76.35,29.18,23,4,100.1,0,0.0,0.0,0,29.6,0.0,0,0.0,0.0,0,0,1,0.05,0.27,6.24,6.56,2.51,9,3,0.14,70.3,1,0,0,0,0,ITI Layout,Tejaswini Sitaramaiah,BJP,Rudravadi,988665750,Ramesh,9480685326,Jnana Bharathi ward (100%),"Backward Class ""A"" (Women)"
West-27,27,Srigandada Kaval,ಶ್ರೀಗಂಧದ ಕಾವಲ್,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Peenya,ARO- Kotigepalya,2.241,25652,13401,12251,23,83.1,0,,44.54,19.88,24,2,68.3,4,0.0166,0.65,1,60.7,0.0,0,0.0,0.0,0,0,1,0.0,0.0,3.86,3.86,1.72,24,5,0.19,49.3,0,0,0,0,0,Annapoorneshwari Nagara; Chandana Layout; Srigandhakavalu,Tejaswini Sitaramaiah,BJP,Rudravadi,988665750,Ramesh,9480685326,Jnana Bharathi ward (92.5%); Kottegepalya (7.5%),"Backward Class ""A"""
West-28,28,Kottegepalya,ಕೊಟ್ಟಿಗೆಪಾಳ್ಯ,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Peenya,ARO- Kotigepalya,2.393,22872,12165,10707,20,87.6,0,,57.08,23.85,17,2,61.3,0,0.0,0.0,0,2.9,0.0,0,0.0,0.0,0,1,1,2.7,0.61,6.68,9.98,4.17,7,5,0.22,93.1,5,0,0,0,0,Malagala; Prem Nagar,G Mohan Kumar,INC,Rudravadi,988665750,Ramesh,9480685326,Kottegepalya (100%),General
West-29,29,Chowdeshwari Nagar,ಚೌಡೇಶ್ವರಿ ನಗರ,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Peenya,ARO- Kotigepalya,1.174,24455,12850,11605,4,97.4,0,,33.15,28.24,22,1,11.5,1,0.0111,0.45,0,,0.0169,0,0.0,1.44,1,0,0,0.25,0.75,2.41,3.41,2.9,17,6,0.25,85.9,0,0,0,0,0,Sunkadakatte; Vigneshwara Nagara,G Mohan Kumar,INC,Rudravadi,988665750,Ramesh,9480685326,Kottegepalya (99.6%),General
West-30,30,Kempegowda Layout,ಕೆಂಪೇಗೌಡ ಬಡಾವಣೆ,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Peenya,ARO- Laggere,0.633,20026,10434,9592,7,100.1,0,,21.54,34.01,14,0,49.0,1,0.0062,0.31,0,,0.0,0,0.0,0.0,2,0,0,0.07,0.1,1.15,1.32,2.08,12,6,0.3,84.3,0,0,0,0,0,Kempegowda Layout,Manjula Narayanaswamy,JDS,Rudravadi,988665750,Ramesh,9480685326,Laggere (100%),General
